cdchit_middle_x,cdchit_middle_y,cdchit_middle_z,cdchit_wire,cdchit_layer,cdchit_clayer,cdchit_superlayer,cdchit_tdc,cdchit_adc,cdchit_mc_px,cdchit_mc_py,cdchit_mc_pz,cdchit_mc_productionvertex_x,cdchit_mc_productionvertex_y,cdchit_mc_productionvertex_z,cdchit_mc_charge,objidx,is_signal,evt_id
47.30720329284668,0.665881872177124,42.748287200927734,5,0,20,3,4743,31,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
59.80578804016113,47.465606689453125,42.742801666259766,26,4,36,5,4625,59,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-10.437246322631836,81.35330200195312,42.739009857177734,86,1,39,6,4569,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
24.088404655456543,18.983521461486816,23.28019905090332,12,3,11,1,4858,89,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-26.658771514892578,-27.560439109802246,33.36391639709473,120,1,15,2,4830,105,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-67.82532501220703,-49.2823429107666,42.75291442871094,192,2,40,6,5010,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-57.79753112792969,-16.763774871826172,42.74787712097168,139,1,27,4,4446,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-40.52433204650879,-95.6263542175293,42.76591873168945,263,1,51,8,4693,63,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
33.59965896606445,6.679162323474884,27.911422729492188,0,5,13,1,4734,22,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
31.71212673187256,6.952677309513092,25.111160278320312,1,4,12,1,4809,36,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-2.8000625371932983,23.6163911819458,17.614530563354492,43,7,7,0,4866,54,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
51.88930892944336,56.01006507873535,42.741817474365234,33,4,36,5,4328,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
73.95801162719727,-9.321507215499878,42.74936294555664,277,3,35,5,4645,43,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-61.37158012390137,-69.56808090209961,42.754268646240234,228,1,45,7,4865,77,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
39.96699523925781,3.935365319252014,36.162662506103516,3,2,16,2,4786,40,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
81.13926696777344,-12.029855251312256,42.75265884399414,312,1,39,6,4823,69,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-46.22539138793945,-67.74788665771484,42.75515365600586,209,1,39,6,4895,85,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-72.70676040649414,37.94924354553223,42.74209976196289,135,1,39,6,4709,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-2.7531206607818604,48.990285873413086,42.741411209106445,62,1,21,3,4685,176,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-13.994699001312256,-14.023334980010986,14.541980743408203,100,3,3,0,4876,86,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-95.54475402832031,-35.96460151672363,42.75597381591797,214,0,50,8,4329,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-70.01334762573242,39.209232330322266,42.74248504638672,134,0,38,6,4706,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-6.2939229011535645,80.00318145751953,42.73974609375,84,0,38,6,4682,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-37.18506622314453,-68.68376541137695,42.75706481933594,188,5,37,5,4774,41,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-5.946503818035126,72.48379898071289,42.73957061767578,71,2,34,5,4660,45,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-43.95562171936035,-87.82167434692383,42.75959396362305,243,4,48,7,4751,46,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
77.50064086914062,-9.768008887767792,42.749298095703125,277,5,37,5,4764,44,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
58.56701469421387,57.4285774230957,42.74391555786133,39,1,39,6,4913,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-49.8685417175293,-50.4199333190918,42.754180908203125,175,1,33,5,4807,66,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-60.811981201171875,-67.70601272583008,42.75352096557617,228,0,44,7,4875,100,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-1.4795176982879639,52.65800857543945,42.741289138793945,61,3,23,3,4684,41,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
44.36811447143555,77.44168853759766,42.74211502075195,53,5,43,6,4712,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
82.80864715576172,-13.110361099243164,42.75340270996094,312,2,40,6,4651,78,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-4.383582592010498,89.14336013793945,42.7392463684082,82,5,43,6,4682,533,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
73.06483840942383,-65.62282180786133,42.764400482177734,316,4,48,7,4815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
59.99129867553711,53.31014060974121,42.74488830566406,37,0,38,6,5024,1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
41.83984565734863,3.4305707216262817,38.961036682128906,2,3,17,2,4748,82,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-36.03171730041504,5.937061309814453,30.55935287475586,91,0,14,2,4658,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-17.760671615600586,6.135618209838867,13.770263671875,71,2,2,0,4988,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-33.70709228515625,-35.65674018859863,42.74737739562988,145,1,21,3,4688,85,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
44.78738784790039,20.043591022491455,42.74764442443848,19,1,21,3,4916,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-1.3780486583709717,49.04824256896973,42.74150276184082,61,1,21,3,4418,11,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
61.1596794128418,59.97726821899414,42.74422836303711,39,3,41,6,4584,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-49.66324043273926,-69.79282760620117,42.75580978393555,208,3,41,6,4774,41,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
60.6190242767334,79.49797821044922,42.749176025390625,56,5,49,7,4624,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-2.5539695024490356,103.83001708984375,42.744014739990234,97,1,51,8,4843,56,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
68.78025436401367,47.9431037902832,42.74590301513672,31,2,40,6,4599,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-22.518609046936035,-43.59460258483887,42.74894905090332,155,1,21,3,4690,50,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
20.889704704284668,9.12326717376709,16.847675323486328,10,6,6,0,4849,52,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-28.392986297607422,-28.40695571899414,36.16427993774414,120,2,16,2,4777,135,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-13.012451171875,29.734399795532227,25.10993194580078,46,4,12,1,4574,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-51.41573905944824,-70.77432632446289,42.75611877441406,208,4,42,6,4629,22,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-34.958078384399414,-82.11762619018555,42.758121490478516,219,5,43,6,4860,35,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-25.983464241027832,-12.617689847946167,21.883928298950195,87,2,10,1,4253,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
29.827457427978516,7.1547931432724,23.281404495239258,1,3,11,1,4879,57,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-29.918911933898926,-47.620849609375,42.74809646606445,152,5,25,3,4338,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-20.01850700378418,20.8075590133667,21.879812240600586,55,2,10,1,4683,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-30.36806011199951,103.12293243408203,42.74361801147461,113,3,53,8,4751,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-23.74891471862793,-68.73891067504883,42.75666809082031,196,2,34,5,4758,49,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-33.760873794555664,-30.611570358276367,42.756038665771484,118,5,19,2,4750,904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
57.74297904968262,81.61095428466797,42.748779296875,58,5,49,7,4624,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-14.410085678100586,-15.01608657836914,15.310844421386719,100,4,4,0,4793,195,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-1.991835355758667,47.26965141296387,42.74021530151367,62,0,20,3,4862,47,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-58.105224609375,-60.43830871582031,42.75450897216797,201,2,40,6,4678,93,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
10.366429090499878,25.01906681060791,20.47700309753418,25,1,9,1,4944,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
61.02639198303223,52.12213897705078,42.74505615234375,36,0,38,6,4909,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
56.277130126953125,82.62860870361328,42.74858093261719,59,5,49,7,4624,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
19.254053115844727,13.97550344467163,17.616331100463867,16,7,7,0,4839,73,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
55.1602725982666,-10.968952894210815,42.75069046020508,221,5,25,3,4396,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
8.28680968284607,23.886171340942383,19.07533073425293,27,0,8,1,5023,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-64.30943298339844,-74.2231216430664,42.7569465637207,229,4,48,7,4854,81,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-40.779470443725586,-83.32585144042969,42.7569465637207,243,1,45,7,4733,40,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-40.732452392578125,-81.38208389282227,42.756160736083984,243,0,44,7,4831,43,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-23.667123794555664,-53.399784088134766,42.75341796875,175,0,26,4,4768,19,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-27.712207794189453,-53.41910743713379,42.75304985046387,172,1,27,4,4831,29,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-15.244224071502686,-35.18533134460449,33.36515235900879,131,1,15,2,4845,85,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
23.903024673461914,8.275250911712646,19.076658248901367,4,0,8,1,4722,39,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
15.42421817779541,10.733085632324219,13.770761489868164,15,2,2,0,4872,53,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
71.70987319946289,58.85764122009277,42.749027252197266,43,1,45,7,4860,79,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-3.9163554906845093,63.700212478637695,42.740041732788086,66,3,29,4,4703,23,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
24.345518112182617,108.44234848022461,42.74610900878906,82,5,55,8,4582,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-52.40826225280762,-52.99391746520996,42.7553596496582,175,3,35,5,4752,115,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
30.793177604675293,22.83627223968506,33.35986518859863,19,1,15,2,4749,63,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-34.74423408508301,-29.490544319152832,42.75587844848633,117,5,19,2,4700,4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
57.07335090637207,77.68556213378906,42.74786376953125,57,3,47,7,4592,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
93.0814323425293,-16.787841796875,42.75877380371094,347,2,46,7,4709,74,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-64.4472770690918,-69.22690200805664,42.75464630126953,227,2,46,7,4660,227,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-15.581155776977539,56.29376792907715,42.74097442626953,75,0,26,4,4804,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
64.2357406616211,59.385746002197266,42.74464416503906,38,4,42,6,4580,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-18.574761390686035,6.8294899463653564,14.539424896240234,71,3,3,0,5021,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
19.79824447631836,9.112356185913086,16.078380584716797,11,5,5,0,4713,14,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-4.450356483459473,32.15024185180664,25.109371185302734,39,4,12,1,4820,47,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-40.437042236328125,-97.63614273071289,42.766387939453125,264,2,52,8,4855,59,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
101.6963119506836,-21.0882568359375,42.76169967651367,371,1,51,8,4864,29,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-26.55560874938965,-61.958200454711914,42.75417137145996,175,5,31,4,4841,53,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
57.85213851928711,55.6240348815918,42.74455261230469,39,0,38,6,4914,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
88.01077651977539,-14.82102346420288,42.754146575927734,311,5,43,6,4870,58,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-32.926456451416016,-28.888142585754395,41.5085391998291,118,4,18,2,4503,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-68.42004776000977,41.92797088623047,42.742225646972656,132,0,38,6,4705,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-1.8438018560409546,18.6891450881958,13.769306182861328,42,2,2,0,4735,39,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
108.44078063964844,-24.34389305114746,42.76408386230469,370,5,55,8,4869,41,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
17.94470500946045,37.94640350341797,38.956298828125,34,3,17,2,4682,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-60.62795448303223,-63.06225776672363,42.75494384765625,201,4,42,6,4545,102,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-32.11992263793945,-75.46548843383789,42.7564811706543,219,1,39,6,4880,57,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
106.85733413696289,-23.071816444396973,42.76386642456055,371,4,54,8,4778,74,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-41.829864501953125,-100.99905014038086,42.76827621459961,264,4,54,8,4872,94,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-72.83305358886719,-74.04069137573242,42.76241683959961,240,1,51,8,4449,21,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-54.91920852661133,-55.53254699707031,42.755592346191406,175,5,37,5,4680,106,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-72.83781814575195,-79.06108856201172,42.76337814331055,242,3,53,8,4738,70,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-4.721967935562134,80.1114616394043,42.739776611328125,83,0,38,6,4707,99,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-34.82990550994873,-32.01897144317627,42.74552536010742,143,0,20,3,4512,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
69.82903289794922,58.36465263366699,42.74837112426758,44,0,44,7,4261,50,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
81.6884536743164,67.04823303222656,42.751121520996094,42,2,52,8,4685,122,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
16.161829948425293,-17.491342544555664,17.619874954223633,139,7,7,0,4954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
42.089595794677734,31.67874050140381,42.746469497680664,27,3,23,3,4844,102,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-16.251493453979492,-4.266103744506836,12.232988357543945,86,0,0,0,5018,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-27.01856803894043,-47.31239700317383,42.74893760681152,154,4,24,3,4655,66,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
63.585262298583984,-5.471893310546875,42.75013542175293,252,3,29,4,4321,52,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
82.53451538085938,68.88047790527344,42.75107955932617,42,3,53,8,4868,73,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
86.40383529663086,-13.67952013015747,42.7537841796875,312,4,42,6,4833,48,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-29.564695358276367,-62.51699256896973,42.75490188598633,191,0,32,5,4658,24,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
36.20820999145508,4.763965606689453,30.561729431152344,4,0,14,2,4892,107,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
